14965	1	a	Není zde nic co by upozorňovalo na to.
5708	0	a	Nezabírá skoro žádné místo na kuch.
23990	1	a	Snad jen ta cena.
27526	1	a	Zatím jsem nepřišel na to.
10124	0	a	Але перечитавши всі за і проти я вибрала саме цей  тичовий міксер.
1832	0	a	Zdá se až moc.
21911	1	a	Zamotávám se do ní.
1879	0	a	Vysává a vytírá dobře.
13594	0	a	Nevýhodou je asi jen o trochu vyšší hlučnost.
15228	1	a	Po zapnuti startu prani už nejdou změnit otáčky odstřeďování.
15147	1	a	Ale to už je zhýčkanost ;-).
4107	0	a	Že má větší mrazák než ta moje předešlá.
9669	0	a	Přehledný návod k obsluze.
49	0	a	Pohodlná příprava vynikající kávy.
6717	0	a	Dobře vymývatelná nádobka na sběr nečistot.
7045	0	a	Jahody týden a více.
15925	1	a	Zatím o žádných nevím.
17118	1	a	Ceny proto vyšponované nahoru.
20924	1	a	Váhu pro bavlnu(7 kg-max je 10) při odstředění se pračka sama vypne a prádlo zůstalo mokré.
20676	1	a	Při dobíjení je třeba ručně zasunout konektor napájení.
3507	0	a	Skvěle šlehá i hněte.
11390	0	a	Muzete pouzit i na prach na skrinkach  ci ve skrini s potravinami.
22453	1	a	Typ  s koncovým písmenem w se od typu wa liší v chybění přídatných nástavců.
24480	1	a	Co je pri 7m.
4217	0	a	Příprava je snadná a rychlá.
12375	0	a	Rozhodovali jsme se mezi delonghi a saeco řada hd89.
90	0	a	Pro 1-2 osoby nebo na chatu ideální.
3874	0	a	Pro jednoho až dva lidi je dostačující.
24715	1	a	Který by měl být větší.
8431	0	a	Moderní bez námrazová lednice.
8615	0	a	Mám ho na kuchyňské lince.
15761	1	a	Lednice má nerezový povrch pouze z čelní strany.
7818	0	a	Vydá velmi chutnou kávu.
25865	1	a	O žádné zatím nevím.
6419	0	a	I jako chlap vše hned chapu.
9252	0	a	Minimální vibrace i při odstřeďování na max.
5407	0	a	Dobrý přístroj na sekání potravin který jinde není.
18656	1	a	Usazování vláken a prach při sušení na těsnění dvířek.
20687	1	a	Drahé kapsle - monopol.
22767	1	a	U těžších věcí už to musíte trochu přemlouvat.
13100	0	a	Zabudování haadičky na vodu do vysávací trubice.
27456	1	a	Drtič na led není příliš funkční.
19643	1	a	Hlavně při napěňování mléka tryskou.
26019	1	a	Ale vypada to spíše na vadu kusu.
23166	1	a	Jeden náhradní pytlík stojí cca 50kč - to už je nedělají ve věžnicích nebo co?.
806	0	a	Dále má program na deky a bundy.
3541	0	a	Máme ji zatím jen chvilku.
4375	0	a	Mixuje i zmrzlé ovoce - samostatný led jsem nezkoušela.
19376	1	a	I množství kávu do hrnku se ručně vypíná.
12407	0	a	Veliký podsvětlený informační lcd.
25966	1	a	Že se těžko posuzuje naplněnost.
27028	1	a	Ani víčko nemá žádný zaklapovací mechanismus.
19625	1	a	Štětka má být kolmo k povrchu a ne vodorovně.
14108	0	a	Rychle použitelný a lehký.
20761	1	a	Musíte doplňovat nádobu v chladícím prostoru lednice.
6139	0	a	Lehoučký a tichý pomocník.
10065	0	a	Možnost variabilně  zmenšit jedno patro na polovinu.
17133	1	a	Za krátkou dobu užívání žádné.
7700	0	a	Vestavná pračka - ale pozor.
22697	1	a	Snad jen ta váha.
19869	1	a	Pak se odlomila kola.
22415	1	a	Snad se to časem zlepší.
23022	1	a	Která se v čr moc nedistribuuje (vlastně spíš vůbec a s neoficiální distribucí je problém se servisem).
16875	1	a	Ale po třech týdnech užívání stále vše super.
23624	1	a	Při přendávání pantů nebyl dole snadno přístupný závit.
23431	1	a	Dražší produkty - přípravky.
662	0	a	Jen ten vysavač z půjčovny mi ukázal směr.
21820	1	a	Při hnětení zůstává část surovin na dně a po stranách mísy.
17485	1	a	Trošku menší nádoba na odpad (ale na běžný uklid stačí).
19597	1	a	Nezobrazuje se čas do konce praní.
25568	1	a	Výčitky by byly k držákům na vajíčka.
23403	1	a	Poněkud obtížné počáteční zprovoznění bajonetu.
22621	1	a	Ale je možné ji otevírat i za hranu.
1672	0	a	Máme chlupatého pejska a skvěle nás zbavil chlupů.
27981	1	a	Ale je dost na volno.
16766	1	a	Není za co zavěsit běžný lednicový teploměr.
26080	1	a	Krátké jsou i trubky na vysávání (pokud chci vysát prach ve vyšších polohách.
2632	0	a	Produkt je kompatibilní s jiným se stejné řady.
22609	1	a	Mohla by být delší el.
24634	1	a	Masinka je moc pekna.
2461	0	a	Koupil jsem si i prodlouženou záruku.
22910	1	a	Káva mi občas vytéká při přípravě mimo hrnek.
15066	1	a	Na ní i odměrka).
12233	0	a	Hadička součástí na připojení k vodovodu.
17985	1	a	Pro menší byt stačí.
24995	1	a	Ohřívač šálků není moc praktický.
4315	0	a	Nemusí se držet vypínač.
25439	1	a	A proto byl vrácen.
10630	0	a	Pěkna cena za kvalitu.
506	0	a	Slušné množství programů pro výběr.
27111	1	a	Dost hlučný a ne zrovna jednoduché 'usazeni' nádobky.
11183	0	a	Oproti rucnimu je to lehci prace.
15422	1	a	Uplne nechapu tlacitko na casovane suseni.
5167	0	a	Mělo by být takové ke všem tyčovým vysavačům.
23114	1	a	Tak mi to až tak nevadí.
25113	1	a	Za sebe mohu do současné doby přístup a řešení reklamace výše uvedenou spol.
17742	1	a	Tak při rychlém otevření mohou vypadnout.
8483	0	a	Možnost vysavat do papírových sáčků.
6145	0	a	Po odstřeďování je prádlo málo zmačkané.
12197	0	a	Je malá a tudíž vhodná do malých koupelen.
25855	1	a	Plastový stojan - ten je fakt nepovedený - sice jsou v něm uložné prostory na příslušenství.
27962	1	a	Pamatuje si pouze jeden nahraný program.
21529	1	a	Nemá automatické dávkování vody a v návodu není daná doba.
15929	1	a	Příliš křehký plast šuplíků v mrazáku.
24246	1	a	Chybí mi signalizace nedostatku čerstvé kávy v zásobníku na kávová zrna.
2452	0	a	Vysávání je skutečně radost.
23298	1	a	Při vysávání koberce se plastové trubky hodně prohýbají takže se i při minimálním výkonu bojíte vysávat.
14182	0	a	Uvidíme jak dlouho vydrží.
449	0	a	Obyčejný vysavač mu nešahá ani pokotníky.
3165	0	a	Šikovné nástavce pro různé povrchy.
15857	1	a	Jen dvě možnosti nastavit sílu kafe.
27898	1	a	Trochu složitější čištění nádoby na mléko.
3856	0	a	Jednoduchá obsluha kávovaru i čištěni kávovaru je velice jednoduché zvládne to každý.
28641	1	a	Že dvířka musí být více otevřená.
504	0	a	Tesnící kryt zásobníku na zrno (zachová aroma).
23168	1	a	Jak si za kvalitou svých výrobků strašně stojí a bla bla.
5107	0	a	Pracuje v tichosti a dobře.
28021	1	a	Oproti původnímu modelu o 100% dražší.
9120	0	a	Extra tichý a výkonný.
23483	1	a	Kabel není příliš dlouhý.
4365	0	a	Pere i ždíme dobře.
7426	0	a	Oddělené nadobky na čistou a špinavou vodu.
8850	0	a	Jednoducha obsluha je pekny.
12656	0	a	Za dobrou cenu dobrý vysavač.
21973	1	a	S přiloženým nástavcem nelze vysávat koberec.
20023	1	a	Po roce a půl vydrží vysávat 2 minuty.
20275	1	a	Je to psané i v návodu.
10666	0	a	Veškeré proporce odpovídají použití v běžné kuchyni.
23392	1	a	Oproti předchozí chladničce (siemens) je hlučnější.
2515	0	a	Vejde se do ní co chcete.
27996	1	a	Nádoba o objemu 2.
7722	0	a	Možnost použití bez sáčků (nedoporučuje se na jemný prach).
26757	1	a	Nemám vůbec nic proti.
10853	0	a	Kde se i spí).
11369	0	a	Po důkladném přečtení návodu musí pochopit i technický.
24343	1	a	Výpustní hadice z asi laciného plastu nebudí důvěru.
1968	0	a	Ovšem zabere méně místa a stojí o 50% méně.
16522	1	a	Takže v otevřeném stavu se nevejde pod horní skříňku v běžné kuchyni.
15141	1	a	Chybí jednoduchá hlavice na plovoucí podlahy.
3356	0	a	Z toho důvodu má pouze on/off.
4944	0	a	Že spotřeba bude v avizované a+++ třídě.
14063	0	a	Psí chlupy i vlasy.
12571	0	a	Byla jsem s ním spokojená.
547	0	a	Lednice je sice menší než u předchozího electroluxu.
8805	0	a	Spolehlivost a dřívější zkušenost.
4022	0	a	Chladí a mrazí úžasně.
23191	1	a	Kde může běžný uživatel normálně otočit knoflíkem.
22236	1	a	Jinou přihrádku na vejce.
23365	1	a	Obří šuplík na ovoce a zeleninu.
9887	0	a	Dobrá káva s pěnou.
7892	0	a	Překvapivě tišší chod než přístroje od tchiba.
23924	1	a	Váha obtížné stěhování (musíte s tím počítat) sám nemáte šanci.
15997	1	a	Výstupky pro police jsou nějak divně rozvrstveny.
5389	0	a	Velmi lehce jezdí na kolečkách.
17716	1	a	Ale  lze nahradit spínací zásuvkou.
25121	1	a	Zatim o ničem nevím.
8098	0	a	Funkce pára je super.
16531	1	a	Že je nutné vyjmout distanční válečky.
11980	0	a	Velmi dobře vysává a s kombinací s turbokartáčem vysává výborně.
26752	1	a	Že z plastové nádoby nelze vše pořádně dostat  ven.
20978	1	a	Malý rozsah nastavení velikosti nápoje.
28434	1	a	Aviváž se nalévá do prostřední nádobky.
16068	1	a	Chybí návod v čj.
27692	1	a	Proto jsme výrobek dali k reklamaci s tím.
9957	0	a	Ale podle návodu to vše šlo ok.
9316	0	a	Tepování koberců a čalounění.
15399	1	a	Chybí ruční nastavení  pro teplotu vody.
16516	1	a	Poloha pro rychlý chod (turbo) je nalevo od polohy pro vypnutí.
13392	0	a	Krásná designová retro záležitost v dostupné cenové relaci.
26859	1	a	Nevejde se tam hrneček vyšší jak 6 cm.
27991	1	a	Nádobky se špatně myjí.
23293	1	a	Dále v návodu chybí informace jak moc horké potraviny je možné v mixéru zpracovávat.
24580	1	a	Že nejdou vyndat nože.
4344	0	a	Kvalitní vysávávání hladkých ploch.
24061	1	a	Pokud stojí na plovoucí podlaze při otvírání popotáhnete celou ledničku (stačila by měkčí guma na nožičkách).
1365	0	a	Moderní pračka za přijatelnou cenu.
17879	1	a	Někomu to může dělat problémy.
10407	0	a	Koupeno dle recenzí a naprostá spokojenost.
16183	1	a	K tak drahému kávovaru by mohli dát nějaký dárek zdarma.
14221	0	a	Měl jsem starší model který mi vydržel 6 let čili na cenu je to 1000kč na rok s čímž nemám problém.
12150	0	a	Mám ho po ruce a nemusím nic skládat.
18175	1	a	Zvýšená spotřeba kávy a mléka.
12472	0	a	Při ždímání na vysoké otáčky  je průměrně hlučná.
11327	0	a	Nízká cena příslušenství k dokoupení.
7263	0	a	Šlehání má hodně stupňů + turbo šlehač - využiji perfektně na makronky.
6946	0	a	Kvalita a spolehlivost za dobru cenu.
28110	1	a	Kdyby se rozbila baterie na nabíjení vysavače.
3667	0	a	Poměr výkon / cena.
20067	1	a	Ale jinak je ten vnitřní prostor vyladěný.
1090	0	a	Přehledné menu a nastavení v češtině.
10212	0	a	Zatím žádné problémy s namrzáním.
15545	1	a	Ten vložený plastový skoro kroužek se západkami moc důvěry nebudí.
27012	1	a	Ale není to nic zase až tak moc hrozného a ty dvě minuty se to dávydržet.
7704	0	a	Křesla a čalouněné židle vyčistí skoro dokonale.
8261	0	a	Vše funkční a doladěné do detailu.
9858	0	a	Jednoduché a praktické složení vodní nádoby na mokré vysávání.
2180	0	a	Když jsem porovnala vlastnosti vitamixu a tohoto přístroje.
8826	0	a	Máme ho přes rok a vše funguje dokonale.
8480	0	a	Prostredky nejsou na dverich.
13118	0	a	Jednoduchý přenos nápojů na cestu.
20758	1	a	Nabíjení trvá tři hodiny.
23568	1	a	Tak kvůli ergonomické hlavici nelze strčit do úzkých prostor.
12757	0	a	Ale protože mám doma myčku bosch a jsem s kvalitou vysoce spokojen.
1035	0	a	Dostanete ji skrz zárubně lehce užší než 60 cm.
24966	1	a	Když i k levnějším variantám ho dají.
13907	0	a	Výkonný záruka na motor 6let mnoho příslušenství.
7000	0	a	Prizniva cena a zaruka na 5let.
23843	1	a	Opět v nejstarší verzi vysavače z roku 2006 bylo příslušenství na držáku.
1027	0	a	Nelze po pár praních posoudit.
2222	0	a	Poměr cena - kvalita.
15710	1	a	Vadi mi akorát jedna věc ze jsou moc usporne co se tice vody.
10732	0	a	Moznost nastavit velkost kavy podla seba.
10461	0	a	Jsem nadšená z každého čištění po vypnutí přístroje i zapnutí přístroje.
3287	0	a	Výběr z několika nabídek kávy.
6109	0	a	Samotné praní velmi tiché.
22856	1	a	Zadní část lednice (kondenzátor) je promitivní.
22864	1	a	No úplne nám stačí.
8254	0	a	Ideální pro alergiky a rodiny s dětmi!.
9988	0	a	Funkce tepování - skvělé do auta.
26739	1	a	Museli jsme pro zvětšení prostoru oddělat 1 skleněnou polici a 1 box na dveřích.
25549	1	a	Vysavač nemá regulaci tahu ani navíjecí kabel.
4300	0	a	Vysaje i zvířecí chlupy ze sedadel.
13980	0	a	Stále ještě celkem jednoduše čistitelný přístroj! páka umožňuje různé množství i pěchování kávy.
16179	1	a	Nemůžu vysávat za nábytkem.
6110	0	a	Pak už ale můžete koupit v jiné energetické třídě.
11587	0	a	Rozměrově se mi velmi hodí do malého prostoru.
15209	1	a	Že výrobce mohl vymyslet lépe desku na šálky.
17317	1	a	Nejde jen pootevrit dvířka.
11089	0	a	Snadná obsluha i čištění přístroje.
23659	1	a	Snad jen příliš vylezlá dvířka mimo tělo pračky.
5546	0	a	Má levné doplňkové vybavení.
12203	0	a	Který není nutno přidržovat ani při utahování hlavice.
24791	1	a	Že na vyprané prádlo naleju aviváž podle svých zkušeností.
7611	0	a	Levný a poměrně výkonný výrobek.
1030	0	a	Kolik je tam prádla.
18938	1	a	Malý zásobník na vodu.
22282	1	a	Minimální množství vody / mléka.
23185	1	a	Ta fialová se nám do kuchyně moc nehodí.
2563	0	a	Displej ukazující kolik zbývá do dokončení programu-také jsem neměla.
16166	1	a	Je větší a je nutné se s ním trochu sžít.
18600	1	a	Trvalo mi hodinu a půl.
11292	0	a	Jednoduché čištění filtru a snadná demontáž nádoby na nečistoty.
17688	1	a	Pri zdimani na 1400 otacek je dost hlucna.
19595	1	a	Chtělo by to nižší hlučnost.
17444	1	a	Ale na funkci to nemá vliv :-).
12878	0	a	Tak hlavně u mrazáku.
5404	0	a	Nepotřebujete manuál k ničemu.
23006	1	a	Kde byl stejný problém.
6753	0	a	Výhodné ovládání v tyči vzsavače.
8529	0	a	Dobře omyvatelný s dostatečným výkonem.
116	0	a	Lze použít i jiné kapse.
8102	0	a	Dobře se s ním manipuluje.
3130	0	a	Přístroj vše zvládl na jedničku.
27965	1	a	Šlehání bílků oproti strojům se dvěma metlami trvá dost dlouho.
5364	0	a	Vydrží opravdu 15minut i déle na 'plný plyn!'je nový.
10705	0	a	Ale popravdě nic necítím.
9739	0	a	Musim ještě vychytat programy.
6532	0	a	A to je v malém bytě co říct.
17710	1	a	Musí být opřený nebo pověšený.
1577	0	a	U některých programů se dá praní ještě urychlit.
19001	1	a	Použila jsem jen jednou (mletí ořechů.
23894	1	a	Vydává různé zvláštní zvuky :) nejsou hlasité a nějak zásadně neruší.
10759	0	a	Chutove lepsi kava nez z kavovaru nizsi tridy.
22169	1	a	Kratsi teleskopicka tyc a trochu tezsi pro prenaseni.
783	0	a	Přesně to co od pračky očekáváte.
1369	0	a	Tichý chod male rozměry.
15562	1	a	Jen maličkost-držadlo skleněné konvice nebudí velkou důvěru-snad v braunu vědí.
13009	0	a	Koše v mrazáku zajistí dobrou manipulaci.
25286	1	a	Chybí stojan nebo držák na příslušenství.
540	0	a	Minimální hlučnost při automatickém odmrazování.
14248	0	a	Horší manipulace v menších prostorách při použití nástavce na hladké podlahy.
8534	0	a	Hustá pěna na capucínu.
11474	0	a	Dobré parametry - energetická třída a++.
28099	1	a	Šuplíky mrazáku opravdu velmi křehké.
7089	0	a	Přitom jde skoro vše přenastavit podle potřeby.
23475	1	a	I když mi připadá.
12286	0	a	Lino a s parketovou hubicí je skvělý i na plovoučce.
25316	1	a	Kolik času zbývá do konce praní - nutné displej dotykem rozsvítit.
732	0	a	Tak umixovat kaši či vyšlehat sníh.
4600	0	a	Které zdvojnásobí chvilkově výkon.
18568	1	a	Měli jsme před tím lednici ardo a v ní průhledný box s otvory pro uložení vajec.
5093	0	a	Vše se ovládá knoflíkem a tlačítky.
23650	1	a	Předchozí model měl funkční podlahovou hubici.
13928	0	a	Předchozí vysavač nám vydržel 13 let bez poruchy.
13441	0	a	Recenze a porovnávání ceny/kvality odpovídají skutečnosti.
8235	0	a	Nebo dvě kávy mleté.
22298	1	a	Na rucnim vysavaci je hubice schovana pod nadrzkou na necistoty.
26682	1	a	Hubice na koberce vůbec po koberci nejezdí - drhne.
10399	0	a	Raději mám manuální ovládání než digitální.
25997	1	a	Zatim nevim o nicem co by vadilo.
13173	0	a	Po zapauzovani blokada dvirek okamzite mizi - nemusim cekat ty 3 minuty.
21862	1	a	Mohl by být o metr delší.
5308	0	a	Oproti podobným vysavačům má opravdu výkon.
24571	1	a	Ale měli ho jen v červené a té jsem se chtěla vyhnout.
15939	1	a	Balení neobsahuje nerezovou konvičku na šlehání mléka.
15647	1	a	Velmi rotuje a posune se cca o 20cm.
11163	0	a	Není potřeba kupovat sáčky.
16738	1	a	Přední nohy jsou příliš široké.
8221	0	a	Nezabere místo na lince.
8191	0	a	Dva spotřebiče v jednom.
25857	1	a	Konstrukce působí trochu levně.
16419	1	a	Nelze použít vyšší hrnek.
9074	0	a	Výborná káva snadná manipulace a přehledný velký display.
13877	0	a	Možnost rychle dveře pračky otevřít -není nutné čekat.
19653	1	a	Vodu doléváme malou dětskou konvičkou.
22587	1	a	Pouze na zapalovač v autě (není baterie).
9383	0	a	Jako rezervní chladnička pod pergolou super.
24749	1	a	Nerozmixuje to zrníčka z jablka.
24369	1	a	Smoothie je zkrátka husté a neteče tak snadno.
2112	0	a	Úchyty na hadici a příslušenství.
6080	0	a	Lepší uchycení poliček než dřív.
23926	1	a	Chvíli mi trvalo než jsem pochopil obsluhu.
2252	0	a	V celku tichý chod.
639	0	a	Neušpiní se ani když máte ruce od těsta- snadná údržba.
25619	1	a	Obtížně zpracovává menší zrníčka.
