6515	0	a	Rychlá příprava kávy, vynikající chuť, různé druhy káv, je široký necelých 20cm.
13384	1	a	Ovoce - k tomu ale tento typ není určen.
6389	0	a	Hezký design, praktické nádobky navíc.
14925	1	a	Pokud se břity nenechají dostatečně oschnout pak reziví.
19947	1	a	Trochu je slyšet větrák, když běží, ale naše stará lednice dělala mnohem větší 'kravál'.
13906	1	a	Chybí sada na vysávání podlahy.
3630	0	a	Používá manžel a kávu si nemůže vynachválit.
14498	1	a	Vysušené prádlo 'voní' tak trochu jinak - zatím z něm maličko cítím gumu (ale mám ji relativně krátce).
4349	0	a	Oceňují  dva hrníčky jako příslušenství a pevné víčko konvičky.
6455	0	a	Pěkný vzhled, tichý chod.
10233	1	a	Spatne se myje vnitrek rotacniho noze v sekaci nadobe.
837	0	a	Voda se vaří jen ve skle a nerezu - žádný plast.
20097	1	a	Špatná stabilita při postavení šlehače s aplikovanými metlami na zadní stranu k tomu určenou.
11903	1	a	Vrchní plastový kryt na příslušenství je docela pofiderní (křehky a hodně po otevření ohebný) - doufám, že ho časem omylem neboli nechtěně nezlomim).
16781	1	a	Výrobce produktu dosud nereagoval na moji připomínky k příručce  'svět čaje!.
2864	0	a	Dobrá kvalita za rozumnou cenu.
9154	0	a	Elegantní vzhled í provoz.
15527	1	a	Zatím jsme na nic nenarazili.
12651	1	a	Nádobky jsou sice rozsoubovatelne, ale i presto jsou uvnitr drážky kam se neda skoro dostat aby je clovek umyl.
10143	0	a	Oproti očekávání tichý chod.
8170	0	a	Dá se naladit lahodnost cappuccina.
6951	0	a	Výroba přesnídávek a příkrmů doma.
20165	1	a	Nedělá tak hustou pěnu, jak se udává.
13231	1	a	Z vody cítit rozpouštědlo z umělohmotných dílů.
7616	0	a	Po vyprání prádlo v podstatě suché.
3995	0	a	Za dobrou cenu nadělá dost práce. využíváme při průběžném úklidu po dětech. je lehký, dobře se s ním manipuluje. výdrž baterie a síla vysávání podpořená kartáčem super.
4397	0	a	Má železnou trubici dnešní vysavače jí často mají z plastu.
12058	1	a	Prádlo se mi pokaždé zamotává do sebe, takže je horší máchání.
11416	1	a	Měřítko na množství vody na nevhodné straně.
18729	1	a	Zatím jsem nic nenašla.
10075	0	a	Zatím ji máme krátkou dobu, ale je prostorná a vyhovuje nám.
12764	1	a	Sací hadice se přidělává k vysavači pouze na takovém kolíčku, moc tomu nevěřím. kdo je zvyklý tahat vysavač za hadici, tak bude mít problém, chce to radši vysavač přenášet.
104	0	a	U staršího provedení ergorapida byla jednoduchá výměna akumulátorů nimh, které vydržely neuvěřitelných 7let (10 článků lze sehnat za cca.600,-kč a přepájet běžnou trafopáječkou), po repasi pak zase funguje, jako nový.
12513	1	a	Nevýhodou tohoto kávovaru je jeho hlučnost,ale na tu si sousedé musí zvyknout.
6191	0	a	Vypadá hezky a je tichá, splňuje naše očekávání.
7393	0	a	Nízká cena a v této cenové kategorii slušný výkon.
2183	0	a	Nastavitelnost polic ve dveřích.
8143	0	a	Velmi dobře odstraňuje špínu na tvrdých podlahách i psí chlupy.
7426	0	a	Jsem s vysavačem velice spokojená.
20375	1	a	Chybějící kolečka k ulehčení manipulace s produktem.
18246	1	a	Vyšší cena odpovídající ale kvalitě.
11474	1	a	Nebyl přibalen pěchovač, šlehat mléko lze pouze při presování kávy.
5507	0	a	Jde o mou první výměnu planžety a břitu namísto doporučovaných 18 měsíců. značka braun je pro mě zárukou spolehlivosti.
18293	1	a	Není vhodný na přípravu káv ve větším množství.
3325	0	a	Rozhodovala jsem se podle recenzí a opravdu nelhaly.
2473	0	a	Funguje zatím 14 dní, absolutně bez problému.
4668	0	a	Umí velice dobré espresso.
11516	1	a	Plastové doplňky vykazují slabší opracování.
17130	1	a	Po uvaření 7 káv přestal jít mlýnek a nemele kávu, což je u pressovače docela problémovládání jak u čínského překapávače a bojíte se kdy se co ulomí.
13314	1	a	Nastavení sacího výkonu v hubici, při uzavření nemožnost vysávání.
5851	0	a	Není moc hlučný - tak akorát.
15273	1	a	První použití - velmi hlučné, poté již ok.
4562	0	a	Protože liv aguafilter 2000 je vysavač  je víceúčelový.
13335	1	a	Filtr pro zachycení bakterií a pachů nebyl součástí dodávky.
15711	1	a	Neustálé rozebírání a kompletace, odpojování a připojování hadiček.
2557	0	a	Po nabití se sám odpojí.
10786	1	a	Náhradní hepa a pěnové filtry jsou dostupné snad jen ve dvou obchodech.
9771	0	a	Je na kuchyňské lince, ihned připraven k použití.
11357	1	a	Neuzavíratelné boxíky ve dveřích.
9061	0	a	Ferari mezi mixéry:-) myslím že cenově odpovídá svému výkonu a dokonce i výkonu vitamixů které jsou dvakrát tak drahé.
8249	0	a	Oproti vorwerku, který jsme měli doposud, je super-lehoučký.
16320	1	a	Při přerušení procesu tvorby kávy v prvotní chvíli, zbytečně umele a vyhodí kávu.
1460	0	a	Potřebné nástavce v přihrádce vysavače, nepráší zpátky,.
10105	0	a	Nastavování teploty jak u chladničky tak i umrazničky.
17521	1	a	Dvířka se nedají otevřít jednou rukou, protože těsnění se zcela přicucne ke dveřím.
4646	0	a	Malý dříč, používám už cca 3 roky.
11833	1	a	Zatím žádné, mám ji i krátce (týden).
16510	1	a	Možna jsem čekala, že bude malinko lehčí, ale je to můj první ponorný mixér, takže je to asi tak normální. na dobrý chod mixéru to nemá vliv.
5222	0	a	Posílení motoru z 350w na 500w a další malá vylepšení.
10945	1	a	Po krátké době se rozlomilo umělohmotné chránění na jedné metličce a popojíždělo po kovové tyčce, takže jsem ho nakonec radši odlomila, ale dá se bez toho dál klidně pracovat.
11755	1	a	Výrobek  nefungoval, chladnička nechladila, závadu jsme reklamovali, servis musel znovu naplnit agregát chladícím plynem!.
5559	0	a	Jednoduchá výměna filtrů a vysypání smetí.
2391	0	a	Pračka dobře pere, prádlo není zaprané.
2417	0	a	Poměr cena/výkon je úžasný.
13625	1	a	Špatně se odjímá nádoba při čištění.
10904	1	a	Trochu problematické odklápěcí víčko.
3808	0	a	Opravdu silné stěny - nizsi spotreba.
14497	1	a	Špatně folie dosedá -  musím dost přitlačit při nasazování a sundávání folie!.
4258	0	a	Větší nádoba na sekání než u běžných výrobků.
1912	0	a	Starší typ mám doma, tento objednán dceři.skvělý produkt.
6557	0	a	Už jsem měla philips konvici, tak snad bude stejně dobrá.
14537	1	a	Krátký kabel. ve dveřích málo přihrádek, prostřední mohla být o pár cm níže a v dolní části dveří přihrádka chybí. mrazák jen dva vysoké šuplíky místo tří nižších a přehlednějších.
6979	0	a	Pěkný design, výkon i cena.
4786	0	a	Hezký design za příznivou cenu.
13437	1	a	Nemá 'no frost' jen vylepšení proti namražování.
8451	0	a	Měla jsem starší typ, který už nešel opravit.
9488	0	a	Jednoduché ovládání a nastavování teploty.
3583	0	a	Tryska na páru/horkou vodu/pěnovač mléka - dobrá hustota.
15717	1	a	V balení není součástí hubice na čištění čalounění.
136	0	a	Pěkný vzhled,dobré osvětlení v lednici.
9981	0	a	Prostorná lednice za skvělou cenu.
17611	1	a	Trošku hlučnější mletí. (ale dá se to přežít :-)).
3349	0	a	Jednoduché nastavení podle návodu.
16534	1	a	Do konvice je vidět, takže usazovaný vodní kámen vypadá dost nehezky (bohužel máme dost tvrdou vodu).
3321	0	a	Malý přístroj pro široké použití v kuchyni-.
2078	0	a	Ledničku jsem zakoupila, protože jako jediná splňovala omezenou šíři v kuchyni a funkce, které jsem od ledničky vyžadovala.
7485	0	a	Má vše co využiji a nic mi neleží ve skříni.
6550	0	a	Dobré přilnutí k podložce - neskáče po stole.
7988	0	a	Velký prostor na nalévání vody.
17371	1	a	Navijeni kabelu by neuškodilo i když řešení by bylo zřejmě složité.
6105	0	a	Tichý chod v porovnání s klasickými mixéry.
5885	0	a	Volby kávy podle chuti. jednoduchá obsluha.
11154	1	a	Rotační hlavice nebere dobře chlupy od koček (předchozí vysvač zelmer tohle dělal lépe a byl za méně peněz) ale vynahradí to standardní hlavice s vysunutým kartáčem.
17169	1	a	Na zadní vnitřní stěně neustále led nebo voda - kapičky, neztrácí se ani po vytření a po zapojení ventilátoru je to ještě horší.
8376	0	a	Konkuruje i velmi drahým strojům, skvělý poměr cena/výkon.
16136	1	a	Krátká hadice pro vypouštění.
7637	0	a	Chtěli jsme aku vysavač s rotačním kartáčem.
11016	1	a	Šuplík na zeleninu - spíše šuplíček, ledový salát už do něj nedáte.
5542	0	a	Velké množství různých hubic a nástavců.
13893	1	a	Slabší je příslušenství u vysavače.
14021	1	a	Zatím o žádném nevím.
316	0	a	Šířka regálů oproti klasickým americkým ledničkám.
19003	1	a	Vyboulený boční krycí plech. funkci pračky to ale nevadí.
18418	1	a	Při puštěném mixéru je třeba stále držet spoustěcí tlačítko, což může být při delším mixování nepříjemné, mě to ale tak nevadí, mixuji v řádu sekund, takže je to v pohodě.
3863	0	a	Cena odpovídá výkonu a kvalitě.
13343	1	a	Kryt spodního šuplíku z umělé hmoty.
15237	1	a	Baterie by mohla vydrzet dele, na druhou stranu vyrobcem udavanou dobu provozu splnuje, po te uplne vycichne.
10019	0	a	Vyčistí a oživí koberec.
17341	1	a	Nekvalitni licovani vrchni casti dveri.
6988	0	a	Lednička nám vyhovuje po všech stránkách,.
2561	0	a	Její spotřeba, tichý chod a velikost.
15042	1	a	Zatim jsem na nic neprisel.
17040	1	a	Trochu těžší, ale dá se zvyknout.
12472	1	a	Co bych měl mít proti za tu cenu ????.
15317	1	a	Chybí madlo pro snadnější přenášení.
13111	1	a	Vyšší cena za takový malý mixer.
9727	0	a	Pěnu našlehat umí, ale chce to cvik, protože tryska je kratší (doporučuji přikoupit menší konvičku na šlehání).
1784	0	a	Mela jsem ho a byla jsem moc spokojená. proto jsem ho chtěla zase.
12206	1	a	Větší velikost a masivnost než jsem čekala.
10217	0	a	Rychlé a jednoduché, káva je dobrá.
20207	1	a	O žádné zatím nevím.
12991	1	a	Přidal bych na výkonu a třeba i jen malou regulaci.
12569	1	a	Nepoužívat na příliš horké (vařící) směsy. ochladit cca na 80 st. píšou v návodu.
8457	0	a	Rychlé a bezkontaktní vysypávání vysátého nepořádku.
4627	0	a	Zakoupen na mokré čistění koberců a čalounění, vyhovuje, dobré vybavení.
7522	0	a	Příznivá cena a kvalita ve srovnání s podobnými dražšími od jiných výrobců.
13004	1	a	Dlouhá doba vypnutí konve když se začne voda vařit.
9692	0	a	Překvapilo mne, jak je konvice těžká.
3526	0	a	Vzpere ale i ložní prádlo.
4600	0	a	Zatím jsem s tímto produktem spokojen.
17343	1	a	Při napouštění vody je špatně vidět ryska na ukazateli a při otvírání konvice, vždy vystříkne voda.
9090	0	a	Poměr kvalita - cena.
18608	1	a	Větší kamínky se vzpřičují v hadici a v různých zúžení.
2080	0	a	Zatím nemohu posoudit, je to jako dárek.
10868	1	a	Náhradní součásti jsou k nesehnání.
4211	0	a	Vše co výrobce popisuje, umí.
8490	0	a	Mleti je relativne tiche.
16614	1	a	Potřebuje vodu a elektřinu.
2104	0	a	Zatím máme krátce, ale uspokojil naše očekávání.
4234	0	a	Jednoduché ovládání. mléčná pěna se ušlehá bez problémů.
9613	0	a	Vynikající  káva a hodně  druhů.
5986	0	a	Překvapila mě kvalita zpracování a robustnost hlavního mixéru.
7125	0	a	Sušší dobře, musim ještě vychytat programy.
11149	1	a	Zatím jsem nic nenašel.
1139	0	a	Pijeme více kavy než když jsme stroj neměli takže určitě za mě moooc chutná káva.
6659	0	a	Jsem s ni velice spokojena.
2269	0	a	Byl to dárek, obdarovaná je velmi spokojená.
15253	1	a	Kromě nabíjecí stanice žádné vybavení navíc.
6853	0	a	Má vše co se od luxu očekává.
19879	1	a	Display je příliš tmavý. nevím proč neudělali světlé pozadí. při větší intenzitě světla vůbec nerozeznáte co je na display zobrazeno!!!!! značný handicap !!!!.
8587	0	a	Výborné hodnocení v dtestu.
11717	1	a	Nemá nožičky a nechodí se sám vysypat :-).
3424	0	a	Snadná manipulace s nádobou na smetí.
8231	0	a	Používám ho v domácnosti každý den na přípravu snídaně, koktejlů ke svačině .
3280	0	a	Dobrá kvalita za dobrou cenu.
271	0	a	Ideální rozměr do panelákové koupelny.
13225	1	a	Kvalita zpracování (víko konvice je přidělané nedbale).
592	0	a	Výborný mixer, rozdrtí na prach prakticky všechno.
14701	1	a	Silný zápach z výroby.
3332	0	a	Jednoduše namrdám co chcu dovnitř, namixuju a vychlastám.
4619	0	a	Má vše co hospodine potrebuje.
9230	0	a	Po více než týdnu provozu v nové koupelně funguje k plné spokojenosti.
2345	0	a	Skvěle pere, skvěle suší.
9210	0	a	Výborná tichá pračka s velkým výběrem programů vyloženě za hubičku.
9428	0	a	Velice tichá, splnila očekávání, jednoduché ovládání.
888	0	a	Nová lednice za cenu bazarové.
1737	0	a	Dobrý sací výkon. snadná manipulace.
16621	1	a	Hot steam gets very close to the hand when pouring out. need to grip lower which is more difficult to hold.
6227	0	a	V kombinaci se sušičkou + mezikus s výsuvným šuplíkem = spokojenost, není co řešit.
10200	0	a	Krásná pračka, pere bez potíží!.
13717	1	a	Nemá navíjení přívodního kabelu.
16792	1	a	Lednici mám krátkou dobu, neumím posoudit.
10583	1	a	Při delším vysávání v ruce trochu ztěžkne.
1911	0	a	Slouží k hygieně holení.
2195	0	a	Stejné parametry jako originál.
2745	0	a	Jednoduché čištění a údržba.
13648	1	a	Kýve se na ohřívací zálaně.
3387	0	a	Sušička si sama upraví dobu programu dle množství a vlhkosti prádla. suší velmi dobře.
10746	1	a	Změna směru otevírání dveří pouze servisní organizací, jinak ztráta záruky.
5904	0	a	Malý a šikovný, funguje bez problémů.
12921	1	a	Je to šíleně velký přístroj, zbytečně velká nádoba na odpad vody, nestabilní.
6758	0	a	Je moc ticha a zatim jsem spokojena s vyberem, overena znacka kvality.
12156	1	a	Nemá nádobku na tekuté prací prostředky.
1379	0	a	Je možné nastavit teplotu již od 40 stupňů.
2126	0	a	Velmi tichá pračka, pere kvalitně, snadné ovládání v češtině, má parní systém, program pro alergiky a dětskou parní péči, jsem spokojená a nadšená s touto lg pračkou, doporučuji všem.
4044	0	a	Velmi snadná výměna vody i sáčku.
8260	0	a	Velmi ochotní a vstřícní zaměstnanci.
736	0	a	Je rychle připravený/nažhavený na výrobu nápoje.
11670	1	a	Nikde se neuvádí, že chladnička není kompresorová.
20416	1	a	No ničem zatím nevím.
17841	1	a	Nejsem si jist dlouhou funkčností. mám již druhý výrobek v průběhu tří let.
12916	1	a	Šálek trochu cestuje při výrobě kávy, je potřeba hlídat - moje druhá podobná nespresso mašinka to nedělá. příprava je ale rychlá, takže to není velký problém.
9368	0	a	Cyklus prani + suseni.
13653	1	a	Trošku vyšší hluk při max. výkonu.
17910	1	a	Usazeniny na vnějších nerezových spojích.
2499	0	a	Poměr ceny a kvality.
13647	1	a	Byla jsem zvyklá, že se dveře chladničky dovřely samy,.
12575	1	a	Moc se mi nelíbí,lock systém na sací.
11789	1	a	Uhlová vidlice el.šńůry, lepší je přímá dvě vidlice nelze zatrčit do jedné dvojzásuvky.
11787	1	a	Poněkud těžší do ruky a taky kolečka nejezdí tak plynule jako u elektroluxu, na tom by ještě mohl výrobce zapracovat.
9975	0	a	Příkon 1200w a saje mohutněji jak starý 1600w. (velké +!).
2079	0	a	Sníh z bílků byl vyšlehaný během chvilky.
4661	0	a	Vysává a hlavice s kartáčem je super , když máte doma vlasatou dceru.
5367	0	a	Velice dobře se dají omýt jednotlivé části.
12402	1	a	Pouze tři přihrátky na dvěřích a nemožnost libovolné posouvání směrem nahoru a dolu.
12533	1	a	Oproti vitamix není tak kvalitní.
19835	1	a	Tupé nože - nutno před použitím nabrousit.
9345	0	a	Velmi snadná obsluha, perfektně funguje.
19128	1	a	Není pro velkou rodinu.
15972	1	a	Zatím jsem nic nenašla.
6290	0	a	Prostě je to originál, který k čističce patří.
2077	0	a	Rychle chladí, rychle mrazí, málo hlučná, udrží potraviny čerstvé, žádná námraza, žádný zápach.
10171	0	a	Nastavení teploty po 5 °c v rozsahu 80–100 °c.
11250	1	a	Otevirani dveri jen na jednu stranu. zmena za priplatek.
9411	0	a	Je to nerezová konvice.
14644	1	a	Dlouho trvá než se nahřeje a stejně nedosáhne dostatečné teploty.
414	0	a	Praktická a navíc krásná.
2117	0	a	Zatím pere,vše v pořádku.
13273	1	a	Neslyšitelná signalizace po doprání.
7469	0	a	Možnost regulace otáček odstřeďování.
8055	0	a	Možnost zkrácení doby praní.
8236	0	a	Káva jako z kavárny.
18579	1	a	Jdou vidět otisky,ale s tím jsem na tomto povrchu počítala.stačí vzít lehce vlhkou utěrku a hned se krásně  ztratí.
16613	1	a	Podrobný návod k obsluze jsem si musela stáhnout z internetu, webové stránky výrobce jsou nepřehledné.
13397	1	a	Sloty pro 'zaparkování' hubice postrádají vypínač.
18014	1	a	Krátká tryska na pěnění mléka.
6962	0	a	Snadná obsluha, orientace (sklo).
11813	1	a	Zatím nás žádná nevýhoda nenapadá i cena podle nás odpovídá kvalitě.
2106	0	a	Celkove snadna manipulace s vysavacem.
16396	1	a	Nemá kontrolku (světelnou signalizaci) zapnutí, jen barevně označený spínač.
12952	1	a	Šuplíky se musí pro vyndání potravin celé vyndat. špatná manipulace se šuplíky.
19037	1	a	Podstavec a velkou silou manipulovat.
10378	1	a	Je škoda, že přiložená nádoba na mixování nemá odměrky a víčko.
7973	0	a	Výběr na doporučení od ost.zákazníků a rad,jak vybírat pračku.
10344	1	a	Jediná výhrada je,že občas vyluzuje zvuky,jako když prdí.
11177	1	a	Není tlačítko k vypnutí, vypíná se jen přes zásuvku.
15947	1	a	Uvítala bych o jednu poličku v lednici více.
16099	1	a	Je třeba mít místo, kam ho uložit,.
4579	0	a	Dobrý výkon, tichý, dobrá cena, spoustu příslušenství.
4129	0	a	Mám krátce, zatím chvála.
425	0	a	Rychlé  a výkonné k potřebě v autě.
17719	1	a	Sítko se hůře vyjímá z konvice, je-li potřeba vyčistit konvici od kamene.
15341	1	a	Hadice mohly být lepší,ale jinak vyhovuje.
14615	1	a	Krátce po uvedení do provozu, zhruba hned po 3. odstřeďování začalo pískat jedno z ložiskových těsnění.
11230	1	a	Stupnice pro počet šálků by mohla být označena i pro menší počet. pokud děláte 1 nebo 2 kávy, musíte odhadovat množství vody.
14935	1	a	V této cenové relaci mohly být dodávány už i kovové trubky ne plastové.
2400	0	a	Vyzkoušeno prozatím 3x a móóóc spokojená :-).
15290	1	a	Konvice se na podstavci trochu kývá.
1530	0	a	Vše v českém jazyce.
18080	1	a	Jediná barevná - modrá verze s dálkovým ovládáním.
11641	1	a	Nesnadné čištění po vysávání (mytí sběrné nádoby).
2105	0	a	Vynikající pomocník nejen při stavbě.
15183	1	a	Při nasazení hadice do 'výfuku' by mohla lepší držet.
16451	1	a	V dodávce chyběl návod v češtině.
13158	1	a	Delší doby praní, ale to je dnešní eurotrend.
5515	0	a	S vysavačem jsem velmi spokojen. vysavá téměř bezhlučně a s dodtatečnou silou.
15340	1	a	Papirové sáčky poměrně drahé a nekvalitní, textilní ještě nelze sehnat.
14376	1	a	Hlučný při vysokých otáčkách.
15816	1	a	Chybí běžný prací středně rychlý program.
1777	0	a	Dostatek programu,i kratsi na proplachnuti veci.
12562	1	a	Chybí návod k použití.
2804	0	a	Kvalita odpovídá nízké ceně-dobrá.
11762	1	a	Uživatelsky nepříjemný je způsob uchycení na zeď. při vyjímání z držáku se musí  přidržet druhou rukou, jinak se to celé sundá ze zdi.
15555	1	a	Netěsnila guma na spodní části dveří - opraveno svépomocí.
1337	0	a	Obchod blízko mého bydliště.
15115	1	a	Jen že při práci s tyčovým mixérem musíte přidržovat tlačítko pohonu.
7097	0	a	Vysavač je výkoný,kdykoliv ho potřebuji je stále při ruce a práce s ním je jednoduchá.mám dlouhé vlasy a čištění kartáče super!!!!.
19946	1	a	Ovládání je opravdu jednoduché, je tedy škoda že při vyndání ručního vysavače za provozu - zůstane kabel v těle velkého vysavače.
1108	0	a	Mužu si udělat tolik kávy kolik chci oproti jiným kávovarům.7.
15888	1	a	Trochu hlučnější při ždímání.
5173	0	a	Hezké provedení a dobrá funkčnost.
8189	0	a	Nástavce na nábytek apod.
5029	0	a	Vyhovuje rozměry a funčností.
19124	1	a	Víčko bylo nutné srovnat, ale i tak se obtížně zavírá.
9951	0	a	Má robustní skleněnou nádobu.
11054	1	a	Pouze plastová drobnost u jedněch dvířek - je v jednání náprava.
19571	1	a	Mohl by vydržet chvilku déle nabitý.
7173	0	a	Uspořádání poliček je super, dole polička, jedna polička na piva na ležato a jedna polička na jídlo, dveře se taky dají skvěle využít.
10104	0	a	Šňůra chytře namotaná v podstavci.
1323	0	a	Myslela jsem ze bude rozmernejsi, ale krasne se vejde i do mensi komory.
7615	0	a	Vysoká kvalita a životnost.
5863	0	a	Možnost uložit vlastní typ kávy.
9263	0	a	Možnost přidat prádlo i v průběhu praní.
4125	0	a	Její rozměry přesně odpovídají mým představám a použitelnosti.
2447	0	a	Pračka je tichá, programy se dají upravit.
6899	0	a	Velice jednoduché ovládání, dostatek pracích programů.
11032	1	a	Trosku zasmrdela zapachem 'spaleneho motoru' cca 3x kdyz byla nova,nyni v pohode,trosku je hlucnejsi oproti lacinejsi indesitce za 6000kc,zvukovy signal trosku laciny,ale da se vypnout.
2169	0	a	Šnek se otáčí střídavě oběma směry.
19208	1	a	Chybi upozorneni na nedostatek vody pred spustenim programu.
6905	0	a	Výběr z mnoha programů.
11934	1	a	Po tydnu provozu se musi nechat vymenit cely predni panel, protoze spravne nefunguje nastaveni zapinani pristroje.
11567	1	a	Hůře se odměřuje objem vody při napouštění (ale to je pro mě opravdu detail).
6722	0	a	Interiér chladničky je přehledný, je zde dostatek polic, chladnička pojme hodně potravin a udržuje stabilní teplotu.
19048	1	a	Za těch uváděných 35s uvede k varu jen 200ml vody :-(.
14625	1	a	Při odstřeďování trochu “cesruje”.
17324	1	a	Nemá to držák či nějaký kryt na trysku na spáry, takže se vám bude někde povalovat.
14259	1	a	Nemá vodoznak a delší dobu trvá než se začne vařit voda.
17715	1	a	Cena samotného přístroje i filtrů, ale za kvalitu se musí platit.
3888	0	a	Moje mamka(63let) je spokojená.
12072	1	a	Nemá prodlouženou hubici, takže se blbě dostává do zúžených prostor.
16955	1	a	Jsem zvyklá na pohyblivý kloub na ovládání.
10216	0	a	Jednoduchá obsluha, plná chuť kávy.
12384	1	a	Trochu vyšší hlučnost, než jsem očekával.
8255	0	a	Elegantní vzhled, robustní provedení.
3492	0	a	Možnost nastavení síly kávy (aroma).
19742	1	a	Nevím vůbec o ničem.
12670	1	a	Nenaseká zrníčka a uplně dřeň.
2145	0	a	Jsem spokojená, není drahý a slouží zatím dobře.
7964	0	a	Pračka si sama po 15 min zkrátí program v případě menšího množství prádla.
16516	1	a	Trochu hlučnější motor než naše minulá pračka.
1361	0	a	Kvalitní provedení, technologie a výtečné espreso.
19778	1	a	Nevýhodu jsem zatím nenašla.
1440	0	a	Na latté a kapuccino stačí pouze vložit hadičku do krabice s mlékem.
912	0	a	Má velmi silné sání.
18098	1	a	Trošičku bojuji s vysáváním koberce s příslušným nástavcem.
15285	1	a	Průhled se stupnicí množství vody je pod madlem, zakrýváte si rukou při napouštění vody do konvice.
13680	1	a	U výrobku postrádám záchytné  místo na chlupy, žmolky  atd. po každém sušení musím gumový prostor otvoru pračky vyčistit ručně s mokrým hadříkem nebo houbičkou.
13034	1	a	Prostřední šuplík mrazáku možná zbytečně vysoký ( navíc zespodu s ostrými hranami, což se ale dá jednoduše upravit ).
6457	0	a	Na koktejly,omáčky ,polévky a pyré a mnoho dalšího ,perfektně rychlý pomocník v kuchyni s jednoduchou obsluhou a čištěním!!!.
5625	0	a	Slehac je proti jinym slehacum lehoucky a prijemny do ruky, vyborne se s nim manipuluje.
16888	1	a	Systém zámku na sací hubici a přídavných kartáčů mi nevyhovuje, protože je manipulace s nimi nepraktická a pomalá/chce to asi cvik/.
18654	1	a	Zapomeňte na vysávání prachu od vrtačky, vrtáte li zeď. zapomeňte na jakékoli vysávání, předěláváte-li byt. všechno je uvedeno v návodu a v případě nedodržení bych to reklamovat nechtěl.
9160	0	a	Tichá a úsporná lednička.
19344	1	a	Ukazuje pouze nastavenou-žádanou hodnotu, ale né skutečnou aktuální v lednici nebo v mrazáku.
